"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G44740",51.0936698917404,-0.361266069560797,0.330971270496044,-1.09153301741069,0.275038411700551,0.545233938184184
"AT1G08005",0,NA,NA,NA,NA,NA
"AT1G24380",0,NA,NA,NA,NA,NA
"AT1G60787",59.3482747436133,-0.539551408822019,0.34840993425365,-1.54861086259732,0.121475293089159,0.336089356930362
"AT1G26796",0,NA,NA,NA,NA,NA
"AT1G68500",19.8813756119989,2.36502644549672,0.544655782279212,4.34224059019411,1.41036964386778e-05,0.000289472196577277
"AT1G15500",2723.52262486581,-0.260357070975916,0.110224335814728,-2.36206522862193,0.0181734442595746,0.0918920871495966
"AT1G77760",12399.4275244348,-2.40516525074915,0.215976472958959,-11.1362372845406,8.35762624865273e-29,4.66912719758066e-26
"AT1G24062",0,NA,NA,NA,NA,NA
"AT1G53510",943.377805128001,-0.368460890908681,0.141564854248349,-2.60277095515731,0.00924737105682498,0.0558469783077257
"AT1G51410",1.66987215222219,0.0251837116420659,1.47345576360171,0.0170915966832333,0.986363542809941,NA
"AT1G50020",125.606443809043,0.497241776966342,0.188141150489578,2.64291876430237,0.00821947532764809,0.0511674081253704
"AT1G22370",43.599870872761,1.20871878255453,0.362378833877779,3.33551154083741,0.000851426196979699,0.00885984744929388
"AT1G53265",0,NA,NA,NA,NA,NA
"AT1G17270",234.519838715936,-0.0878229474783593,0.150508359726422,-0.583508767473077,0.55955085665429,0.785126193886321
"AT1G74350",62.5361829329558,0.690592069477939,0.256719593680319,2.69006373677072,0.00714383734134172,0.0460502745541874
"AT1G75230",802.960384290897,0.503606998343386,0.203761053242426,2.4715567098302,0.0134526212732148,0.0738301542319408
"AT1G29150",2880.35241963442,0.102205014308467,0.0852684227167181,1.19862677239869,0.230673103242614,0.495504838159329
"AT1G17140",545.674217202658,-0.0100215122789086,0.124584364881483,-0.080439566300651,0.935887659485753,0.975325026301027
"AT1G08380",92.7823894862053,-0.438498295526152,1.35191700177319,-0.324352970597316,0.745670820666419,0.89247834765326
"AT1G43560",146.791178837227,0.0613990605881529,0.183163341494841,0.33521478745179,0.737463067947708,0.887305871802207
"AT1G07700",54.7025698103989,-0.324545440861878,0.3302846305251,-0.982623503691053,0.325792772251976,0.596151248998576
"AT1G33750",571.32104114911,-0.678377822526363,0.210371800589014,-3.22466138820408,0.00126121746355739,0.0119800932578593
"AT1G61270",5.94320318405087,0.835766051570209,0.887106430582802,0.94212602091176,0.346128123788354,0.615535220570553
"AT1G14750",105.992535429824,-0.0504845705043093,0.202892250480396,-0.248824538072671,0.803496509303355,0.921645553558163
"AT1G05900",179.572811346137,-0.194962373771958,0.159580431069903,-1.22171855574545,0.221814076731973,0.484257024432487
"AT1G44120",2.0020485218423,0.440997371549878,1.75789037936008,0.250867390098815,0.801916637249856,NA
"AT1G52990",1.18961873498936,1.45186322225792,2.00432534993426,0.724365044979122,0.468841653744244,NA
"AT1G37130",8566.62070431877,0.180081687667431,0.234219575186129,0.768858399321765,0.441977375806324,0.699535309027182
"AT1G48175",249.016606529518,0.145830814238348,0.149337544344134,0.976518094487313,0.328807785554502,0.599310125750979
"AT1G72140",976.433505725789,0.918879413636811,0.30374539065815,3.02516331736195,0.00248498902712686,0.0205788448966325
"AT1G66465",10.2757094691087,-0.844873526277129,0.669635931155224,-1.26169084866697,0.207060051141057,0.46581563182874
"AT1G43260",0.143853790913835,-0.900420805939128,4.0804728567969,-0.220665799660763,0.825352662935024,NA
"AT1G14420",0.339533839547211,0.0613619388857096,3.75927477671977,0.0163228129174565,0.986976857888644,NA
"AT1G01710",821.187266797816,0.0577001937332642,0.138744745409661,0.415873001625375,0.677502936452225,0.856477501751625
"AT1G44000",113.740256966966,-0.356112119223615,0.230721175244139,-1.54347393058653,0.122715827974932,0.338104762255668
"AT1G73960",1136.59770284717,0.0335102928962195,0.126051965772898,0.265845063904783,0.790358535589379,0.91544665691706
"AT1G11360",947.093012055814,0.0429123922893769,0.0994301333121565,0.43158337276543,0.666044245262209,0.85040345271687
"AT1G04490",1443.22194577296,0.568055726022125,0.311999916336876,1.82069191777852,0.0686537014483361,0.232668664979989
"AT1G78476",3.09693669811844,0.599302257901004,1.13792361690637,0.526662993013806,0.598427638902741,0.80964613738282
"AT1G15310",150.22395131856,1.00390271515284,0.191919409720075,5.23085557952209,1.68727291075626e-07,6.08647387078766e-06
"AT1G13300",967.838853270833,-1.77914358266567,0.240352819984963,-7.40221638663103,1.33930021410092e-13,1.44458777548668e-11
"AT1G55530",630.367755411165,0.128126627301711,0.117213715318211,1.09310268814425,0.274348715870813,0.544697450464121
"AT1G47350",0,NA,NA,NA,NA,NA
"AT1G74458",458.563254314351,0.4640354260122,0.198691114723609,2.3354613851641,0.0195193308849779,0.0967001321786947
"AT1G32120",16.9766528758358,-0.730071954066855,0.501105571551777,-1.45692244411898,0.145137789818035,0.375654806908453
"AT1G17260",60.7288778140083,0.394947586917897,0.280125782765583,1.40989373780135,0.158571062041525,0.396709874814645
"AT1G32660",0,NA,NA,NA,NA,NA
"AT1G31480",468.921895118741,0.221740141326775,0.17115654882608,1.29553991855781,0.195134040008817,0.448148040867725
"AT1G17500",1686.26190452991,0.170825866574357,0.160832408236748,1.0621358496535,0.288174017308576,0.558221913389577
"AT1G50780",3.34968360641835,2.13970502715007,1.36939271250998,1.56252111436184,0.118165275752755,0.330561810586249
"AT1G21150",67.9856745393822,-0.153986678197988,0.249661455305838,-0.616781945812791,0.537378561900801,0.769450871257015
"AT1G78110",226.060030833285,-0.479764608383921,0.319903804718295,-1.49971523097826,0.133688183491527,0.356131329247267
"AT1G80080",4.15856128084276,-1.33628074738872,0.969571021653929,-1.37821852916896,0.16813582809207,0.411175163358121
"AT1G23260",951.399822345555,0.038956854049963,0.132732044375799,0.293499992659392,0.769140005103627,0.904827739403589
"AT1G09790",0.522221142250079,1.0049724750587,3.3638158682995,0.298759657010223,0.765123434831768,NA
"AT1G60270",130.613389111038,-0.447827351160841,0.445194577986107,-1.00591375839895,0.314457057335251,0.584889052861571
"AT1G25400",2800.47218405638,-0.0974407529230747,0.255516222916925,-0.381348596228879,0.702944598475449,0.870065154325007
"AT1G77980",1.277381186249,-1.48362869026153,1.87830167360414,-0.789877744938971,0.429599169654839,NA
"AT1G43140",34.0143850707775,-0.894981768759997,0.328352335904556,-2.72567504748968,0.00641701398156135,0.042367848675836
"AT1G42470",2053.31241623913,0.783318221240233,0.160848219849665,4.86992160666964,1.11642532217673e-06,3.20483200521564e-05
"AT1G34170",0,NA,NA,NA,NA,NA
"AT1G56150",37.1626382126938,0.777224742894261,0.365113445088435,2.12872123267333,0.0332773310781942,0.142249654606964
"AT1G75520",120.071744293545,0.332946843107662,0.202948955477796,1.6405447484261,0.10089195224752,0.297984798098004
"AT1G53890",0,NA,NA,NA,NA,NA
"AT1G43722",0,NA,NA,NA,NA,NA
"AT1G73370",821.175766718572,-0.271206965820213,0.324160278427016,-0.836644659661084,0.402792334476138,0.667430175949965
"AT1G01230",698.583905374423,0.114501585332739,0.11710380271609,0.977778540722027,0.328183866700127,0.59882526864447
"AT1G70700",1073.59697930182,1.47228783073364,0.221452874689993,6.64831211965373,2.96473101856844e-11,2.1971278718561e-09
"AT1G02380",63.631534864701,0.227257778143792,0.319549935423202,0.711180798214901,0.47697220594426,0.726528972533105
"AT1G48870",18.4072451980456,0.205073951049107,0.507909964993822,0.403760440202431,0.68638888964379,0.861614399237132
"AT1G69280",88.0239516179512,-0.175753373636621,0.213698060968329,-0.822437849179494,0.410827745397327,0.674149167862358
"AT1G36950",0,NA,NA,NA,NA,NA
"AT1G12430",1046.30044435773,-0.051901667220992,0.226318213962209,-0.229330491401185,0.818612056192272,0.928035770868267
"AT1G56320",172.756686866352,1.07179876090201,0.279322920129885,3.83713144772947,0.00012447984999081,0.00181537280562233
"AT1G50880",0,NA,NA,NA,NA,NA
"AT1G36310",560.921392626377,-0.0985973286827576,0.147714694654558,-0.667484903335682,0.504462449564997,0.745521796861029
"AT1G44830",137.094256272768,-0.32665500483826,0.30720142236974,-1.06332517056222,0.287634514308948,0.557510968576048
"AT1G01300",4252.79726828905,0.461771193203447,0.141385728502463,3.26603822107407,0.00109063527680753,0.0106655123029993
"AT1G48050",487.653903825665,0.0503186990092147,0.130165143774433,0.386575833976057,0.699070251335779,0.868685641881572
"AT1G36925",0,NA,NA,NA,NA,NA
"AT1G30670",0,NA,NA,NA,NA,NA
"AT1G22180",336.230189170585,0.537834385664427,0.173607274602584,3.09799452180573,0.00194835030168886,0.0169531375292319
"AT1G17450",671.00255542541,-0.102374147089474,0.140521152320064,-0.728531935578618,0.466288026750063,0.718594109975271
"AT1G61630",3.4557030547507,2.01034105038807,1.41529931449593,1.42043526044105,0.155481003594002,0.391992435363793
"AT1G28590",34.017708113304,0.779230552141394,0.397642842401039,1.95962423826432,0.0500397262140241,0.18908525056385
"AT1G79670",531.404095993741,-0.345862960081196,0.139434844542531,-2.48046290879393,0.0131211914335536,0.0724491938556174
