"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G16260",44.4142827553543,-1.31608893005098,0.397522844447104,-3.31072527889931,0.000930545157872449,0.00945822764941997
"AT1G24735",182.197475263759,1.91430162373084,0.307559448016551,6.22416783511662,4.84118625783817e-10,2.86682421007634e-08
"AT1G73220",286.677708913723,4.19966377922667,0.475488191220491,8.83231982785293,1.02526788003488e-18,2.08809697586169e-16
"AT1G17340",3903.34668373314,1.58736830225241,0.316879380452836,5.00937706954612,5.46064929079884e-07,1.70729511255507e-05
"AT1G16120",272.215352925314,1.0302389293532,0.274139818538362,3.75807839534637,0.000171223241142866,0.0023751094022822
"AT1G12110",2214.57885132518,-1.65607216698393,0.193573702221675,-8.5552538799276,1.17609601885984e-17,2.15373818848685e-15
"AT1G74710",1597.32681510214,1.29135799945355,0.34072775591735,3.78999942630676,0.000150647632690332,0.00213314698608689
"AT1G78120",715.520525356792,-1.53452697884523,0.361585266194691,-4.24388691219234,2.19681090985153e-05,0.00042215964151221
"AT1G15540",278.901969346114,1.35962367595925,0.325038032269882,4.18296796367,2.87727950305073e-05,0.00053182082214149
"AT1G80830",1314.14524820757,-1.35884619916087,0.138482289709902,-9.81241862773526,9.95533050388709e-23,3.05558538508039e-20
"AT1G54160",86.1571415968284,2.109714321857,0.336548994814546,6.26866921120816,3.64146769166723e-10,2.21661631108414e-08
"AT1G52410",1483.90720619641,1.28757345173652,0.35775007282176,3.59908648398242,0.000319336984905864,0.00397429558827447
"AT1G05340",1648.71222732935,1.15415735092992,0.346887718622098,3.32717847583203,0.000877301648372662,0.00903931797699152
"AT1G80130",6.22507261680204,4.22279168705849,1.2286916625529,3.43681968044336,0.000588587312783443,0.00656086686454056
"AT1G31770",2161.65319015615,-1.12683137288774,0.279645955761509,-4.0294928271687,5.58973213255249e-05,0.000927733759577943
"AT1G18710",86.5025822483734,4.59513412786814,0.446531028535579,10.2907386815606,7.75789150089823e-25,3.25115329976104e-22
"AT1G44020",57.6496020970858,1.23761743095625,0.28326849948984,4.36906127290954,1.24781755260645e-05,0.000260463985693484
"AT1G21360",26.6489302001304,-1.28451545099173,0.439778116596906,-2.92082621329951,0.00349104504293529,0.0265357808253362
"AT1G35610",26.0963122436227,-1.10764660105559,0.409533353458302,-2.70465541256181,0.00683752770373481,0.0445984446931425
"AT1G31885",55.2379124361943,-1.68781290639782,0.320790385659818,-5.26141986121635,1.42947191630568e-07,5.24428484850729e-06
"AT1G55230",24.9089165180149,2.31116856022472,0.72353340098978,3.19428039820011,0.00140179890166586,0.012977061030205
"AT1G17300",64.8878448515283,-1.26881289049734,0.363319012115469,-3.49228322269602,0.000478910151073251,0.00553111675789712
"AT1G33900",5.85043661817725,-5.96535596056276,1.43367633247306,-4.16088054566171,3.17022883965851e-05,0.000578606590233151
"AT1G76620",39.8477581213165,1.0303952240497,0.343642629416988,2.99844994725432,0.00271356724963298,0.0219339975905051
"AT1G02850",307.663196928352,1.54463901331762,0.335145823355858,4.60885652057648,4.0488961333666e-06,9.74956293241159e-05
"AT1G24070",93.3658088892225,1.91741202586271,0.446783709796212,4.29158893626019,1.77399124010583e-05,0.00035176357692799
"AT1G29670",116.011695745548,1.25720461894302,0.344892055959595,3.64521187780069,0.00026717159307252,0.00344509074333512
"AT1G53560",519.902021148367,1.08447968759513,0.258327192311492,4.19808568308774,2.69180789662529e-05,0.000502682877612281
"AT1G05000",294.086995545153,1.05761837511384,0.303621234841809,3.48334784839695,0.000495184505197457,0.00569148773062393
"AT1G49030",87.0782776930851,-3.11594199894884,0.344718883850368,-9.03908124830601,1.57994095924147e-19,3.62421825092527e-17
"AT1G48470",12.3012000778158,1.92504902459208,0.602498271533079,3.1951112817199,0.00139776933930985,0.0129570399127086
"AT1G50060",221.211226508445,-1.23092522293273,0.17470274955432,-7.04582627390186,1.84364161498697e-12,1.6465835276146e-10
"AT1G21890",167.017739834205,4.9593548582972,0.486040471186696,10.2035841710643,1.91087705174976e-24,7.43604155566622e-22
"AT1G26730",4477.7000448378,1.42032598587778,0.348315056877913,4.07770481876014,4.54824582855383e-05,0.000778596803580872
"AT1G67150",81.7392773446902,-1.85449462702474,0.323986057683747,-5.72399516288745,1.0404771335146e-08,4.99429024087008e-07
"AT1G54040",53.8994010669081,1.63792203775503,0.506154419473839,3.23601251858612,0.00121212068144678,0.011565032351177
"AT1G63570",3.67467739512845,-4.27048845099516,1.45552208139112,-2.9339908377849,0.00334634086325466,0.0256772746802978
"AT1G68150",203.04168232685,-1.39654219921653,0.19520718416223,-7.15415370192475,8.41906931972781e-13,7.9030674010226e-11
"AT1G10470",1489.44074215459,-1.00490850173562,0.316467458263057,-3.17539284213011,0.00149633776228646,0.0137009212251036
"AT1G60110",34.983964114314,-4.63004182068343,0.59960547217213,-7.72181381852746,1.14685831977447e-14,1.43634117842099e-12
"AT1G48800",53.845073261037,1.69937333743641,0.571570303703747,2.97316590177019,0.00294745091712709,0.0234169854879223
